analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,prospective_policy,policy_start_time,simulation_phase,contact_reciprocity_error_before,contact_reciprocity_error_after,country,strategy,figure2_reference_parent,common_current_practice_denominator,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,timeliness_definition,timeliness_grace_months,timeliness_recent_window_months,contact_matrix_directional_intervention,contact_matrix_reciprocity_correction_after_intervention,relative_reduction_infant_cases,relative_reduction_child_1_9_cases,relative_reduction_adolescent_cases,relative_reduction_child_adolescent_cases,relative_reduction_child_adolescent_infections,relative_reduction_child_adolescent_reported_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths,relative_reduction_child_adolescent_deaths,current_primary_cases_per_100k,current_primary_total_cases,figure2_reference_estimand
figure2_programme_reference,current,symptom_protective,country_timeline,current,2027-01-01,2051-01-01,2027,2051,702871.0606255666,3403585.448951683,91460.34132007265,61499.526012152215,134748.991964749,197020.04699914512,73693.52209835073,332213.095109648,1386958.107472252,77139.28942568557,216.3028505150123,214.1105001123739,214.39430934924758,19875.534399302138,3305726.045822205,0.971248142702097,0.01,0.9989768860716387,5541494.72144368,54207.630513850985,527047.7416334177,488469.4292208878,1069724.8013681564,24.000492823261258,2559.1136591743875,68.76789557818802,4727.060763497709,10357.261496805184,1557.5439206763926,628.5962204591791,1293.970939459668,5402.205727997363,300.4577491879452,1.6263542889508389,16.457254384921313,8.350664376787714,77.41526236477677,25773.092413295228,58183.56051093946,24462.353484779513,24462.353484779513,3912.9165907823467,1204.0,8038.0,5,5.173287671232877,0.8094562505131314,0.20650900973914246,4.8424037346514694,0.7231431638892533,0.5446550116341642,0.0015878589543791483,0.02622735313996143,0.03593588711916561,0.6593920646757471,0.0,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,current,True,True,25.11070274470987,2.738589050148169,1.738589050148169,0.25,calibrated_country_scenario_analysis,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.970939459668,332213.095109648,within-profile annualised <18 symptomatic-case index versus the same production-runtime current-practice row
figure2_programme_reference,maternal_immunization,symptom_protective,country_timeline,maternal_immunization,2027-01-01,2051-01-01,2027,2051,695062.3816046915,3397709.158648298,86982.54692854726,53517.008416890414,125010.37523247224,196817.0900570331,74236.35844573638,324570.4569196599,1381080.956093571,72670.09884605205,135.22171683156463,133.03386633721055,133.31523303065882,15634.755412290846,3299054.005576904,0.9709642148680431,0.01,0.9989573463350946,5541494.721237789,54207.63051991767,527047.7416903876,488469.4292378302,1069724.8014481356,24.000492823261258,2554.6953495173652,65.40109754889629,4113.497567265135,9608.718603922956,1555.9394424047837,633.2265443324299,1264.2028421280868,5379.314206451767,283.0502392941089,1.0167153073242496,10.225431161605794,5.19263207427547,60.89741628298622,23689.63321942163,56154.66990617173,24200.394821989496,24200.394821989496,3596.602121465324,1204.0,8038.0,5,5.168493150684932,0.8113932698292825,0.2045679453862397,4.888351389128559,0.7254137933382306,0.5456377007778965,0.002671589357710999,0.02598653336474271,0.03560624194836052,0.6611494286674162,0.0017265000075713521,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,,,New_Zealand,maternal_immunization,True,True,25.11070274470987,2.6045108420024006,1.6045108420024006,0.25,calibrated_country_scenario_analysis,,,,True,False,0.12979803443825677,0.0010301334569923215,-0.007366133846353318,0.023005228652207332,0.004237439722957759,0.057936631422292884,0.0017265000075713521,0.048958863775228956,0.0020183282440277006,0.37485004700768054,0.3786672476716977,0.37817737124034967,1293.970939459668,332213.095109648,within-profile annualised <18 symptomatic-case index versus the same production-runtime current-practice row
figure2_programme_reference,pregnancy_tdap_scaleup,symptom_protective,country_timeline,pregnancy_tdap_scaleup,2027-01-01,2051-01-01,2027,2051,696089.1496558036,3398631.7661408545,87583.79685076317,54764.89102931321,127989.17749003437,196700.60104621516,74103.71857750176,325569.21065303014,1382376.9431904468,73269.29718876228,138.55429988263108,136.3662487810319,136.6478548887506,15970.90543780057,3300007.0409635473,0.9709810500331739,0.01,0.9989557416320716,5541494.721259692,54207.63051999774,527047.7416666885,488469.4292474758,1069724.801434162,24.000492823261258,2555.3890466310063,65.85316990340863,4209.414029002201,9837.67938109526,1555.018537453268,632.0951433843229,1268.0929907438053,5384.362079907686,285.3841185271476,1.0417725856947968,10.481569303114863,5.322437789403673,62.20672157813745,24254.99423119941,56451.35689821663,24241.216754325593,24241.216754325593,3682.4362327774197,1204.0,8038.0,5,5.168493150684932,0.811149544871999,0.20481452465390584,4.882466229823266,0.7252607340840186,0.5454612661213417,0.002744298614016566,0.026094780338262742,0.03575341661553385,0.6606682385162054,0.0014554307171439351,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,pregnancy_tdap_scaleup,True,True,25.11070274470987,2.6225140161512233,1.6225140161512233,0.25,calibrated_country_scenario_analysis,,,,,,0.10950710386789408,0.0016213880658111357,-0.0055662488027588,0.019998863905451136,0.003303030031782672,0.05016888625415139,0.0014554307171439351,0.04238497706610567,0.0017300298873481612,0.359443023738539,0.36310340357216786,0.36263301342503584,1293.970939459668,332213.095109648,within-profile annualised <18 symptomatic-case index versus the same production-runtime current-practice row
figure2_programme_reference,targeted_pep_high_risk,symptom_protective,country_timeline,targeted_pep_high_risk,2027-01-01,2051-01-01,2027,2051,700183.129823107,3396946.2988568386,90667.51800729784,60522.92879754759,132573.38058933755,195774.08392431348,74067.54234953172,330364.5550713928,1383443.74984652,76381.00038345743,212.69854851404992,210.51968057638203,210.80006688196033,19563.443246548813,3381351.4781807153,0.9954091647897492,0.01,0.9993948958324974,5541494.72127558,54207.63051219722,527047.7417123003,488469.42919479776,1069724.8014192951,24.000492823261258,2554.12176469013,68.17178157064333,4651.996211532572,10190.036677085829,1547.6939470935636,631.7865649027593,1286.7708707520321,5388.51729490702,297.5042112223364,1.5992539895627875,16.181251898273292,8.210668531243265,76.19966644372448,24144.99243078129,57741.12109387683,30689.76162310726,30689.76162310726,3665.7355643948868,1211.0,7989.0,6,4.130958904109589,0.8096704876223121,0.2061213420002362,4.851511203526193,0.7220286899280653,0.5439077192282094,0.0015629224987775585,0.025993434530959387,0.03561197055525111,0.6588603623430773,0.0019506341751722722,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,targeted_pep_high_risk,True,True,25.11070274470987,2.7148496106906146,1.7148496106906146,0.25,calibrated_country_scenario_analysis,,,,,,0.015879751892911353,0.006324042115557149,-0.0050753477447016415,0.0055643202548602,0.0025338599679388674,0.009830127395179744,0.0019506341751722722,0.008668492827948904,-0.022877102128316507,0.016663220074911722,0.016770870807864435,0.01676463558289798,1293.970939459668,332213.095109648,within-profile annualised <18 symptomatic-case index versus the same production-runtime current-practice row
figure2_programme_reference,timeliness_only,symptom_protective,country_timeline,timeliness_only,2027-01-01,2051-01-01,2027,2051,610031.9866999453,3249298.7991460776,70135.51024245335,38194.16603294012,108850.40912106007,156440.27507607202,70555.82520310214,265190.2663121143,1308088.6250152949,56813.98928128788,163.00848442525196,161.08166631315572,161.25425597794788,12879.038908331553,3150127.69144228,0.9694792280322573,0.01,0.9997466277319511,5541494.72161661,54207.63052135404,527047.7417305233,488469.4291903211,1069724.8014421985,24.000492823261258,2443.1074418699613,52.734019739186635,2935.732278459553,8366.609164986796,1236.7401341135726,601.8320714490102,1032.916832789019,5095.008871735571,221.2906479662009,1.2256405643332555,12.381279561274914,6.280857803523493,50.163892753527776,33591.75721710193,46799.89611734048,21362.96091857413,21362.96091857413,5099.960145435534,1470.0,7800.0,4,6.648401826484019,0.8269758349677969,0.18774265600327766,5.3264400391914215,0.7939738428308352,0.5895694075468491,0.0014088414519372997,0.016020997139893172,0.030421620133973985,0.7461223841050306,0.04533062328525539,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,timeliness_only,True,True,25.11070274470987,2.1000614867417933,1.1000614867417933,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,,,0.3789518633787029,0.20596773039674066,0.04257764869836245,0.2017464988662412,0.05686507907632321,0.26348829883866987,0.04533062328525539,0.2331593209672308,0.047069343382695306,0.24638771963877326,0.24767040276579844,0.24786130533313144,1293.970939459668,332213.095109648,within-profile annualised <18 symptomatic-case index versus the same production-runtime current-practice row
figure2_programme_reference,adolescent_booster,symptom_protective,country_timeline,adolescent_booster,2027-01-01,2051-01-01,2027,2051,293279.39447719214,1128481.4965703685,32902.48239558402,9795.950011689987,16286.187460149584,42665.39867716063,28443.097891990357,80904.44658084099,285222.53708228894,21698.444574736048,37.84719241324043,36.84191019732599,36.89469410383885,3314.5639318122053,165766.95044527194,0.14689381345557156,0.010000000000000002,0.9894551853726707,10960604.655510958,96820.6063623513,939124.9670437195,895539.8537943838,1931485.4272004548,24.000492823261258,428.98269147128775,12.507600254891866,421.5592299535262,700.8603184363318,189.29200092351905,132.3341153955692,174.5262656382747,615.2792136475025,46.80766832764607,0.14387289924918292,1.585455956213307,0.7958886632238965,7.150144271248139,84373.33402197849,26394.03064911487,57378.172738750756,57378.172738750756,25336.513909103523,0.0,8766.0,2,23.991780821917807,0.8157687864308022,0.25988852751995845,3.8478035546344143,0.5072762366450027,0.39306617394671706,0.0007273043007644827,0.01017383112075067,0.0141142055818364,0.4822608956416512,0.003288213491949854,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,3.202340290308184e-05,1.4235413699758381e-16,Sweden,adolescent_booster,True,True,5.954795201043958,2.1004249235471795,1.1004249235471795,0.25,calibrated_country_scenario_analysis,,,,,,0.0017393733825127322,0.002502036835426491,0.005514582621627739,0.0034711325042785512,0.004924511660598374,0.002626433172515985,0.003288213491949854,0.002379974818204067,0.02147702496191073,0.0015055116273196,0.001506676474164026,0.0015074617806699608,175.13417958163066,81186.25482855664,within-profile annualised <18 symptomatic-case index versus the same production-runtime current-practice row
figure2_programme_reference,cocooning_adjunct,symptom_protective,country_timeline,cocooning_adjunct,2027-01-01,2051-01-01,2027,2051,273863.6949402394,1022451.5578298654,30483.455792711866,9010.902755688781,14494.642857763865,39448.46380704362,25140.662648127196,73600.02921085959,246790.18021695563,19939.16847095408,35.04750033350511,34.086221810475124,34.13573536463727,3058.6619546826887,63201.76154648076,0.06181394224742083,0.010000000000000002,0.9471727538524559,10960604.655828767,96820.60637247135,939124.9669991888,895539.8536859076,1931485.4270575678,24.000492823261258,388.6763074956615,11.588027761790554,387.7754808818066,623.7629299496074,175.0195446256482,116.96923327533237,158.76924931628386,532.373316584161,43.01257545774446,0.13323010672009203,1.4668675728029832,0.7363726803933268,6.598115077726018,84324.29692212518,25355.86981122028,56552.294631509714,56552.294631509714,25321.78853271596,0.0,8766.0,1,,0.8164409512117812,0.2678500441835211,3.7334322756909324,0.5113815878639992,0.3985004664545842,0.0007306178048626408,0.009934641519455032,0.013818939865218406,0.48689738867446314,0.09693732514027376,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,,,Sweden,cocooning_adjunct,True,True,5.954795201043958,1.9459993787458907,0.9459993787458907,0.25,calibrated_country_scenario_analysis,,,,True,False,0.08173996186702892,0.07771253714870663,0.12098103793988435,0.0934422412828847,0.1390061191906944,0.08349192915863668,0.09693732514027376,0.0757260935535079,0.6269197474527456,0.07536771731574976,0.07619163285267383,0.07617401699304005,175.13417958163066,81186.25482855664,within-profile annualised <18 symptomatic-case index versus the same production-runtime current-practice row
figure2_programme_reference,current,symptom_protective,country_timeline,current,2027-01-01,2051-01-01,2027,2051,293956.04329871596,1132204.4264410373,32980.97628863074,9813.018514896903,16326.327549019967,42772.41683963361,28600.819474026135,81186.25482855664,286634.06990184536,21755.584162668343,37.904257713953704,36.89750279674524,36.95039541270415,3320.2621351779517,169405.27169412596,0.14962427962469038,0.010000000000000002,0.9896361521465743,10960604.655495249,96820.60636353488,939124.9670449441,895539.8537843267,1931485.4271928058,24.000492823261258,430.3979317580166,12.537439044119566,422.2937564679745,702.5877083117535,189.76680445816774,133.06792948850867,175.13417958163066,618.3241581769109,46.93092927730234,0.1440898281610641,1.5878483299171526,0.797090246309104,7.1624363787724405,84373.33402209941,26426.826998686964,57405.053694795606,57405.053694795606,25336.513909103523,0.0,8766.0,2,23.991780821917807,0.8157412651951053,0.25963159693937526,3.8516113284682483,0.5071463034772556,0.39292531495544014,0.0007261387682795358,0.010178709536466265,0.014119869221878904,0.48212158595063087,0.0,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,3.202340290308184e-05,1.4235413699758381e-16,Sweden,current,True,True,5.954795201043958,2.1054358077539894,1.1054358077539894,0.25,calibrated_country_scenario_analysis,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.13417958163066,81186.25482855664,within-profile annualised <18 symptomatic-case index versus the same production-runtime current-practice row
figure2_programme_reference,maternal_immunization,symptom_protective,country_timeline,maternal_immunization,2027-01-01,2051-01-01,2027,2051,272727.9483712688,1018491.2209836245,29992.711138353836,8464.24135702105,13906.309291611178,39317.828307504096,25043.42297152209,72825.49263604723,244968.32343467983,19467.745751775554,29.096687386768235,28.13698908488049,28.18632962855143,2750.9914639741132,60203.21778587646,0.05911019805132363,0.010000000000000002,0.9417354807080552,10960604.655782036,96820.60637822848,939124.9670013865,895539.8536126933,1931485.4269923086,24.000492823261258,387.17081895846826,11.40147533427579,364.2504365338094,598.4445641831602,174.43995892189838,116.51681679227663,157.0984267435374,528.4432253128531,41.99562706882806,0.1106085948746211,1.2108480990341002,0.6080326929540597,5.934411362448029,84307.34265522365,25187.971960953448,56337.362130304486,56337.362130304486,25316.697326670022,0.0,8766.0,1,,0.816862506520101,0.2677764351349807,3.7344585586701093,0.511614547585319,0.3985600383727317,0.0009695972494935432,0.009922481629989705,0.013803178210991402,0.48691929049484445,0.10043522424201967,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,,,Sweden,maternal_immunization,True,True,5.954795201043958,1.9146712774063084,0.9146712774063084,0.25,calibrated_country_scenario_analysis,,,,True,False,0.13744773392899523,0.08076673677528634,0.1243809292154967,0.10298248395132215,0.1453621562901909,0.10516097355908383,0.10043522424201967,0.09060572143545154,0.6446201633289315,0.2323636144955593,0.23742836365168662,0.23718462783051808,175.13417958163066,81186.25482855664,within-profile annualised <18 symptomatic-case index versus the same production-runtime current-practice row
figure2_programme_reference,pregnancy_tdap_scaleup,symptom_protective,country_timeline,pregnancy_tdap_scaleup,2027-01-01,2051-01-01,2027,2051,291561.1187955092,1121564.2450907626,32293.98830800433,9162.025369471947,15588.1190724884,42433.57592073089,28302.449467728948,79898.05075793178,282367.31823014695,21128.345498990147,31.020859695140437,30.018475954181838,30.070974786127483,2960.247244167648,159668.75149201427,0.14236255496812228,0.010000000000000002,0.9883987638480091,10960604.655439127,96820.60637030454,939124.9670528213,895539.8537036749,1931485.4271268006,24.000492823261258,426.35315685935984,12.276286376785018,394.27889634419137,670.8196207861838,188.2634814472548,131.67973574614683,172.35527860829666,609.1199640261954,45.577856286428656,0.11792317308086175,1.2918160659744617,0.6486880703746757,6.385815845041832,84355.60086099978,26181.431230500784,57145.12761364314,57145.12761364314,25331.188808477782,0.0,8766.0,2,23.991780821917807,0.8161954623783088,0.2599593559367744,3.846755183695768,0.5074738618143327,0.39314394876983005,0.0009827353826817368,0.01015598986257712,0.0140913279663649,0.482243808602709,0.009397756360766896,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,3.202340290308184e-05,1.4235413699758381e-16,Sweden,pregnancy_tdap_scaleup,True,True,5.954795201043958,2.0615799473057974,1.0615799473057974,0.25,calibrated_country_scenario_analysis,,,,,,0.066339744945625,0.007921949329474098,0.01043221878898093,0.015867268056825812,0.014885710108220929,0.028831157048612388,0.009397756360766896,0.020829825491346488,0.057474717904243966,0.18159959946344706,0.18643610871059302,0.1861798919805715,175.13417958163066,81186.25482855664,within-profile annualised <18 symptomatic-case index versus the same production-runtime current-practice row
