country,iso3,year,infant_0_2m,infant_3_11m,child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y,elderly_65plus,births,total_population,source,source_type
China,CHN,1977,3376483.9166666665,16882419.583333336,76179535.38378198,81287380.42337888,127616041.56220572,348567848.1356889,173268214.42863992,46710725.73515677,20258903.5,940524767.8737233,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1978,3241725.7499999995,16208628.75,73139149.35523796,78043136.22457795,122522783.53917994,334656227.25046855,166352941.76800147,44846463.4081046,19450354.5,918422631.9765793,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1979,3312902.833333333,16564514.166666666,74745032.06403492,79756693.52061124,125212960.02132072,342004120.3210114,170005476.90271056,45831136.60669456,19877417.0,910930617.295266,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1980,3431570.833333333,17157854.166666668,77422395.06295222,82613573.96137592,129698081.4653625,354254689.3814444,176095063.87462676,47472805.43685793,20589425.0,933930191.4179443,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1981,3543107.4999999995,17715537.5,79938862.38654327,85298770.65659359,133913670.29692286,365769062.57194626,181818698.150289,49015818.457107596,21258645.0,943110110.4653741,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1982,3761995.25,18809976.25,84877362.76378277,90568397.9503711,142186651.5670467,388365714.55780405,193051178.6059472,52043940.58337239,22571971.5,939481041.3718473,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1983,3700203.9166666665,18501019.583333336,83483239.41527744,89080798.49972922,139851214.5984514,381986749.7455865,189880284.19090694,51189111.09347143,22201223.5,1053688822.9710488,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1984,3586766.3333333335,17933831.666666668,80923884.00098494,86349838.06327952,135563779.59012052,370276137.3760041,184059102.15706193,49619800.540269285,21520598.0,980571285.3692988,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1985,3786075.2499999995,18930376.25,85420650.7690911,91148113.4677272,143096768.23179647,390851588.6179991,194286871.92077294,52377066.49288746,22716451.5,997473061.3857907,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1986,4039874.833333333,20199374.166666668,91146824.74655165,97258227.9509849,152689261.18438014,417052327.84958714,207310893.86556363,55888163.54573054,24239249.0,1002574719.7749927,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1987,4316366.0,21581830.0,97384961.5581673,103914632.42476223,163139394.84050307,445595609.3732469,221499360.9028714,59713178.968019366,25898196.0,1030240910.1758294,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1988,4349051.083333333,21745255.416666668,98122395.6830636,104701511.57735403,164374745.29857624,448969820.3704914,223176634.11589143,60165348.7401536,26094306.5,1100561218.894981,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1989,4323755.833333333,21618779.166666668,97551689.45730466,104092539.44527754,163418697.60073522,446358491.22509485,221878578.82843935,59815410.90117267,25942535.0,1080218812.4583611,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1990,4457150.833333333,22285754.166666668,100561320.0,107303966.0,168460434.0,460129387.0,228723899.0,61660815.0,26742905.0,1153582726.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1991,4088265.1666666665,20441325.833333336,103042706.0,110274629.0,163854262.0,468415633.0,236832079.0,63839633.0,24529591.0,1170788533.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1992,3524343.6666666665,17621718.333333336,101708181.0,113574928.0,161735413.0,474234263.0,246116212.0,66059179.0,21146062.0,1184574238.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1993,3329492.6666666665,16647463.333333334,96848965.0,117417700.0,161189386.0,477412060.0,255899274.0,68564233.0,19976956.0,1197308574.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1994,3206724.833333333,16033624.166666668,90989889.0,121762077.0,161470281.0,478841402.0,265545241.0,71153860.0,19240349.0,1209003099.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1995,3112274.1666666665,15561370.833333334,83642528.0,125728332.0,164083917.0,478473751.0,275676151.0,73855605.0,18673645.0,1220133929.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1996,3016873.0,15084365.0,77935524.0,126055654.0,168922983.0,477927371.0,285375133.0,76626906.0,18101238.0,1230944809.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1997,2912736.833333333,14563684.166666668,74994000.0,121466987.0,174927457.0,477522822.0,295305733.0,79446204.0,17476421.0,1241139624.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1998,2825610.5,14128052.5,72593292.0,115558911.0,180412728.0,478335491.0,304400271.0,82592767.0,16953663.0,1250847123.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,1999,2763280.666666667,13816403.333333336,70402711.0,109096005.0,185087215.0,482766921.0,310369197.0,85874917.0,16579684.000000002,1260176650.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2000,2796577.1666666665,13982885.833333334,68396584.0,101315638.0,189254698.0,490229142.0,314513098.0,89092551.0,16779463.0,1269581174.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2001,2777784.0,13888920.000000002,67151280.0,95143136.0,191610793.0,497852090.0,318060013.0,92241046.0,16666704.000000002,1278725062.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2002,2685624.333333333,13428121.666666668,66391990.0,91655336.0,191300417.0,500706121.0,325450121.0,95249106.0,16113746.0,1286866837.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2003,2659178.0,13295890.0,65588931.0,88792426.0,188693774.0,497569775.0,339797771.0,98119581.0,15955068.0,1294517326.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2004,2669520.1666666665,13347600.833333334,65000635.0,86275316.0,183923510.0,494460330.0,355676630.0,100746774.0,16017121.0,1302100316.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2005,2705282.1666666665,13526410.833333334,64290243.0,84509130.0,177043044.0,494330145.0,370266604.0,103356277.0,16231693.0,1310027136.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2006,2742530.333333333,13712651.666666668,63905609.0,83185478.0,169430731.0,494589714.0,384333048.0,106154271.0,16455182.0,1318054033.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2007,2794238.0,13971190.0,64265497.0,81911660.0,161330527.0,495316409.0,397340473.0,108883583.0,16765428.0,1325813577.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2008,2866987.333333333,14334936.666666668,65084846.0,80989949.0,151959154.0,495638534.0,411501151.0,111445454.0,17201924.0,1333821012.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2009,2939588.0,14697940.0,66293614.0,80507218.0,144412538.0,492516135.0,427065702.0,114089982.0,17637528.0,1342522717.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2010,2959956.0,14799780.0,67737292.0,80045590.0,140368276.0,486230568.0,442354931.0,117065114.0,17759736.0,1351561507.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2011,2945328.1666666665,14726640.833333334,69072839.0,79910425.0,137328307.0,479099608.0,456660609.0,120506901.0,17671969.0,1360250658.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2012,3058115.833333333,15290579.166666668,70006320.0,80630086.0,134454823.0,472371211.0,469231216.0,124478516.0,18348695.0,1369520867.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2013,3099703.333333333,15498516.666666668,71174952.0,81942634.0,131976967.0,465908293.0,480383278.0,129023696.0,18598220.0,1379008040.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2014,3062060.833333333,15310304.166666668,72145825.0,83617559.0,130098476.0,459960024.0,489595527.0,134162196.0,18372365.0,1387951972.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2015,2998944.1666666665,14994720.833333334,72759117.0,85189984.0,129015551.0,455121005.0,495695607.0,140359242.0,17993665.0,1396134171.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2016,2964599.1666666665,14822995.833333334,73086271.0,86452718.0,128668585.0,451313880.0,499447236.0,147296346.0,17787595.0,1404052631.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2017,3028319.6666666665,15141598.333333334,72546023.0,88077619.0,129016683.0,448460396.0,500993974.0,155090118.0,18169918.0,1412354731.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2018,2783524.333333333,13917621.666666668,72138780.0,89503190.0,129597488.0,446503473.0,501148843.0,163416035.0,16701146.0,1419008955.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2019,2482075.1666666665,12410375.833333334,70475737.0,90257718.0,130694946.0,443822406.0,501681099.0,171696002.0,14892451.0,1423520359.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2020,2191965.0,10959825.0,67383643.0,90515602.0,132452294.0,439939123.0,502329138.0,180334505.0,13151790.0,1426106095.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2021,1848685.3333333333,9243426.666666668,62763119.0,90657776.0,134277636.0,435347644.0,503927371.0,188371613.0,11092112.0,1426437271.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2022,1650942.0,8254710.0,55700362.0,90500949.0,136692552.0,429503953.0,506458839.0,196417256.0,9905652.0,1425179563.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2023,1521577.5,7607887.5,48912990.0,88623409.0,139126818.0,424153051.0,508980837.0,203658361.0,9129465.0,1422584931.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2024,1468107.8333333333,7340539.166666667,43148904.0,85155016.0,141093414.0,419642615.0,513325406.0,208147283.0,8808647.0,1419321285.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2025,1451914.8333333333,7259574.166666667,38808652.0,80319819.0,142366505.0,414391984.0,520337446.0,211160198.0,8711489.0,1416096093.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2026,1436400.5,7182002.5,36435527.0,73635394.0,142996222.0,408161801.0,529289266.0,213777477.0,8618403.0,1412914090.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2027,1422157.5,7110787.5,35157852.0,65392744.0,143563800.0,400806446.0,536421635.0,219803984.0,8532945.0,1409679406.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2028,1408594.6666666665,7042973.333333334,34569204.0,57844623.0,142536083.0,393372878.0,537592951.0,231769437.0,8451568.0,1406136744.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2029,1396917.1666666667,6984585.833333334,34217158.0,51781807.0,139786551.0,385975049.0,537385816.0,244754863.0,8381503.000000001,1402282747.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2030,1388894.5,6944472.5,33891315.0,47361399.0,134628233.0,378472342.0,539032638.0,256434535.0,8333367.0,1398153829.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2031,1384616.833333333,6923084.166666666,33608911.0,44904490.0,127167868.0,373294323.0,538763403.0,267701969.0,8307700.999999999,1393748665.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2032,1382857.9999999998,6914289.999999999,33384796.0,43544868.0,118747338.0,371073227.0,536102274.0,277910388.0,8297147.999999999,1389060039.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2033,1383373.8333333333,6916869.166666667,33230983.0,42877172.0,109926783.0,369551886.0,531306777.0,288902679.0,8300243.0,1384096523.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2034,1386009.5,6930047.500000001,33150698.0,42457666.0,100992907.0,368488567.0,524431805.0,301039243.0,8316057.000000001,1378876943.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2035,1392783.6666666665,6963918.333333333,33135287.0,42085056.0,91589228.0,368302910.0,516969118.0,312989230.0,8356701.999999999,1373427531.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2036,1401067.3333333333,7005336.666666667,33186090.0,41778255.0,83558809.0,367157865.0,509316183.0,324339179.0,8406404.0,1367742785.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2037,1410959.6666666665,7054798.333333334,33296447.0,41545756.0,77242163.0,364770859.0,502052755.0,334456318.0,8465758.0,1361830056.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2038,1422413.0,7112065.0,33463995.0,41398632.0,72577891.0,361129624.0,494971696.0,343646399.0,8534478.0,1355722715.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2039,1431546.0,7157730.0,33684364.0,41337437.0,69895489.0,355775246.0,488596811.0,351516100.0,8589276.0,1349394723.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2040,1438193.1666666665,7190965.833333334,33917808.0,41364331.0,68345176.0,349025952.0,484095101.0,357439132.0,8629159.0,1342816659.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2041,1442240.5,7211202.5,34141192.0,41466483.0,67540920.0,341612674.0,480789620.0,361785901.0,8653443.0,1335990233.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2042,1443758.0,7218790.0,34329164.0,41638240.0,67043141.0,334425871.0,477945863.0,364864410.0,8662548.0,1328909237.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2043,1444523.6666666665,7222618.333333334,34458833.0,41875882.0,66644104.0,327322017.0,475549519.0,367073306.0,8667142.0,1321590803.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2044,1440170.6666666665,7200853.333333334,34540218.0,42153517.0,66354194.0,320098947.0,472769502.0,369458590.0,8641024.0,1314015992.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2045,1427640.1666666665,7138200.833333334,34554804.0,42430295.0,66189450.0,312601399.0,469513061.0,372258935.0,8565841.0,1306113785.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2046,1406997.8333333333,7034989.166666667,34466921.0,42679756.0,66152976.0,304801781.0,465835091.0,375439074.0,8441987.0,1297817586.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2047,1377656.5,6888282.5,34246196.0,42879115.0,66245766.0,296628398.0,461292743.0,379562278.0,8265939.0,1289120435.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2048,1340239.1666666665,6701195.833333334,33846117.0,43015305.0,66456096.0,287974872.0,457492731.0,383166033.0,8041435.0,1279992589.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2049,1296878.1666666665,6484390.833333334,33247383.0,43069544.0,66745733.0,278852132.0,454695574.0,385989517.0,7781269.0,1270381152.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
China,CHN,2050,1249587.3333333333,6247936.666666667,32464918.0,43008622.0,67085985.0,269597069.0,450957569.0,389677403.0,7497524.0,1260289090.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_Kingdom,GBR,1950,137318.0,686590.0,3154703.1168542365,3954725.5304132965,6121236.332305078,19640353.141385633,17477974.36463525,9654779.461174063,823908.0,50524805.298338145,UN WPP 2024 one-year age population (annual 1990-2050),derived
United_Kingdom,GBR,1951,131805.9166666667,659029.5833333334,3028070.1446872447,3795978.849831735,5875523.718032418,18851969.512062367,16776390.805336887,9267226.853686724,790835.5,49986442.070665576,UN WPP 2024 one-year age population (annual 1990-2050),derived
