country,iso3,year,source_sheet,source_age_group,normalized_age_group,age_start_years,age_end_years_exclusive,reported_cases,total_reported_cases_known_age,reported_case_share_known_age,wpp_population_denominator,reported_incidence_per_100k,model_age_groups,model_age_alignment,target_role,target_strength,age_group_note,source,source_type
United_Kingdom,GBR,2021,GB,65+,65+,65.0,inf,10.0,468.0,0.021367521367521368,12666680.0,0.07894728531864703,elderly_65plus,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2021,GB,Not known,Notknown,,,0.0,468.0,0.0,,,,unknown_age,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2022,GB,<1,<1,0.0,1.0,42.0,503.0,0.08349900596421471,694750.0,6.045340050377834,infant_0_2m;infant_3_11m,exact_union,direct_infant_under1,primary_age_correction,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2022,GB,1–4,1-4,1.0,5.0,165.0,503.0,0.32803180914512925,2967956.0,5.559381608083139,child_1_4y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2022,GB,5–9,5-9,5.0,10.0,53.0,503.0,0.10536779324055666,4139827.0,1.280246734948103,child_5_9y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2022,GB,10–14,10-14,10.0,15.0,29.0,503.0,0.05765407554671968,4216974.0,0.687696912525427,adolescent_10_17y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2022,GB,15–24,15-24,15.0,25.0,35.0,503.0,0.06958250497017893,7970849.0,0.43910002560580436,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2022,GB,25–44,25-44,25.0,45.0,94.0,503.0,0.18687872763419483,17999148.0,0.522246941910806,young_adult_18_39y;middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2022,GB,45–64,45-64,45.0,65.0,64.0,503.0,0.1272365805168986,17283252.0,0.3703006818392742,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2022,GB,65+,65+,65.0,inf,21.0,503.0,0.041749502982107355,12906559.0,0.1627079688707114,elderly_65plus,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2022,GB,Not known,Notknown,,,1.0,503.0,0.0019880715705765406,,,,unknown_age,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2023,GB,<1,<1,0.0,1.0,168.0,1556.0,0.10796915167095116,691038.0,24.311253505595932,infant_0_2m;infant_3_11m,exact_union,direct_infant_under1,primary_age_correction,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2023,GB,1–4,1-4,1.0,5.0,259.0,1556.0,0.16645244215938304,2900524.0,8.929421028752046,child_1_4y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2023,GB,5–9,5-9,5.0,10.0,224.0,1556.0,0.14395886889460155,4093407.0,5.4722142215518765,child_5_9y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2023,GB,10–14,10-14,10.0,15.0,216.0,1556.0,0.13881748071979436,4272146.0,5.056006981034824,adolescent_10_17y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2023,GB,15–24,15-24,15.0,25.0,136.0,1556.0,0.08740359897172237,7983487.0,1.703516270521891,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2023,GB,25–44,25-44,25.0,45.0,243.0,1556.0,0.15616966580976863,18163502.0,1.3378477344291866,young_adult_18_39y;middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2023,GB,45–64,45-64,45.0,65.0,236.0,1556.0,0.15167095115681234,17365541.0,1.3590132320092994,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2023,GB,65+,65+,65.0,inf,74.0,1556.0,0.04755784061696658,13213320.0,0.5600409283964969,elderly_65plus,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2023,GB,Not known,Notknown,,,1.0,1556.0,0.0006426735218508997,,,,unknown_age,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2024,GB,<1,<1,0.0,1.0,923.0,19198.0,0.048077924783831646,691381.0,133.5009206211915,infant_0_2m;infant_3_11m,exact_union,direct_infant_under1,primary_age_correction,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2024,GB,1–4,1-4,1.0,5.0,2152.0,19198.0,0.11209500989686426,2856855.0,75.3275892546174,child_1_4y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2024,GB,5–9,5-9,5.0,10.0,2597.0,19198.0,0.13527450776122513,4039489.0,64.29030998722858,child_5_9y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2024,GB,10–14,10-14,10.0,15.0,2973.0,19198.0,0.15485988123762892,4293705.0,69.24090034131362,adolescent_10_17y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2024,GB,15–24,15-24,15.0,25.0,1869.0,19198.0,0.09735389103031566,8083771.0,23.120397646098585,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2024,GB,25–44,25-44,25.0,45.0,3677.0,19198.0,0.19153036774664028,18269292.0,20.12666938598387,young_adult_18_39y;middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2024,GB,45–64,45-64,45.0,65.0,3684.0,19198.0,0.19189498906136057,17421907.0,21.14579075643097,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2024,GB,65+,65+,65.0,inf,1323.0,19198.0,0.06891342848213355,13481785.0,9.813240605750648,elderly_65plus,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_Kingdom,GBR,2024,GB,Not known,Notknown,,,20.0,19198.0,0.0010417751849150954,,,,unknown_age,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2015,US,00-00,00-00,0.0,1.0,2672.0,20724.0,0.1289326384867786,3971807.0,67.27416513440859,infant_0_2m;infant_3_11m,exact_union,direct_infant_under1,primary_age_correction,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2015,US,01-04,01-04,1.0,5.0,2806.0,20724.0,0.1353985717043042,16005245.0,17.53175287226156,child_1_4y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2015,US,05-14,05-14,5.0,15.0,6870.0,20724.0,0.3314997104806022,42612147.0,16.122163476062354,child_5_9y;adolescent_10_17y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2015,US,15-24,15-24,15.0,25.0,4193.0,20724.0,0.20232580582899054,44122236.0,9.503144854218176,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2015,US,25-39,25-39,25.0,40.0,1293.0,20724.0,0.06239143022582513,67134637.0,1.925980474132898,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2015,US,40-64,40-64,40.0,65.0,2154.0,20724.0,0.10393746381007528,105610987.0,2.039560524133725,middle_adult_40_64y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2015,US,65+,65+,65.0,inf,736.0,20724.0,0.03551437946342405,46669439.0,1.5770491691575723,elderly_65plus,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2015,US,Unknow,Unknow,,,38.0,20724.0,0.001833622852731133,,,,unknown_age,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2016,US,00-00,00-00,0.0,1.0,2020.0,17942.0,0.11258499609853974,3956667.0,51.05307067792159,infant_0_2m;infant_3_11m,exact_union,direct_infant_under1,primary_age_correction,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2016,US,01-04,01-04,1.0,5.0,2435.0,17942.0,0.13571508193066548,16038610.0,15.18211366196946,child_1_4y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2016,US,05-14,05-14,5.0,15.0,5833.0,17942.0,0.32510311002117936,42770125.0,13.638024204979526,child_5_9y;adolescent_10_17y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2016,US,15-24,15-24,15.0,25.0,3998.0,17942.0,0.22282911604057518,44051595.0,9.075721321781879,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2016,US,25-39,25-39,25.0,40.0,1094.0,17942.0,0.06097425036227845,68323513.0,1.6012057225453262,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2016,US,40-64,40-64,40.0,65.0,1905.0,17942.0,0.10617545424144466,105930234.0,1.798353433260612,middle_adult_40_64y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2016,US,65+,65+,65.0,inf,657.0,17942.0,0.036617991305317135,48108680.0,1.365657922853007,elderly_65plus,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2016,US,Unknow,Unknow,,,30.0,17942.0,0.0016720543975030655,,,,unknown_age,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2017,US,00-00,00-00,0.0,1.0,2237.0,18933.0,0.11815348861775736,3902710.0,57.31914490187587,infant_0_2m;infant_3_11m,exact_union,direct_infant_under1,primary_age_correction,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2017,US,01-04,01-04,1.0,5.0,2779.0,18933.0,0.14678075318227435,16076680.0,17.285907289315954,child_1_4y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2017,US,05-14,05-14,5.0,15.0,6015.0,18933.0,0.3176992552685787,42936674.0,14.009003119338029,child_5_9y;adolescent_10_17y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2017,US,15-24,15-24,15.0,25.0,4204.0,18933.0,0.22204616278455608,44045408.0,9.544695328965963,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2017,US,25-39,25-39,25.0,40.0,1035.0,18933.0,0.05466645539534147,69352505.0,1.4923757981056345,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2017,US,40-64,40-64,40.0,65.0,1924.0,18933.0,0.1016215074209053,106262218.0,1.8106153214306144,middle_adult_40_64y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2017,US,65+,65+,65.0,inf,739.0,18933.0,0.03903237733058681,49628462.0,1.4890648837757656,elderly_65plus,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2017,US,Unknow,Unknow,,,42.0,18933.0,0.002218348914593567,,,,unknown_age,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2018,US,00-00,00-00,0.0,1.0,1995.0,15586.0,0.12799948671885025,3834809.0,52.02345149393359,infant_0_2m;infant_3_11m,exact_union,direct_infant_under1,primary_age_correction,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2018,US,01-04,01-04,1.0,5.0,2431.0,15586.0,0.155973309380213,16057783.0,15.139076172594935,child_1_4y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2018,US,05-14,05-14,5.0,15.0,4742.0,15586.0,0.3042474015141794,43052693.0,11.014409714161202,child_5_9y;adolescent_10_17y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2018,US,15-24,15-24,15.0,25.0,3212.0,15586.0,0.20608238162453485,44125344.0,7.279263363929808,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2018,US,25-39,25-39,25.0,40.0,925.0,15586.0,0.059348132939817784,70178224.0,1.318072683059064,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2018,US,40-64,40-64,40.0,65.0,1629.0,15586.0,0.10451687411779802,106572521.0,1.5285366102956315,middle_adult_40_64y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2018,US,65+,65+,65.0,inf,652.0,15586.0,0.0418324137046067,51235121.0,1.2725645753817971,elderly_65plus,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2018,US,Unknow,Unknow,,,23.0,15586.0,0.0014756833055306045,,,,unknown_age,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2019,US,00-00,00-00,0.0,1.0,2183.0,18597.0,0.1173845243856536,3785226.0,57.67158949029728,infant_0_2m;infant_3_11m,exact_union,direct_infant_under1,primary_age_correction,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2019,US,01-04,01-04,1.0,5.0,2876.0,18597.0,0.15464859923643598,15944303.0,18.037790676707537,child_1_4y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2019,US,05-14,05-14,5.0,15.0,5874.0,18597.0,0.3158573963542507,43127933.0,13.619943251163926,child_5_9y;adolescent_10_17y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2019,US,15-24,15-24,15.0,25.0,3717.0,18597.0,0.1998709469269237,44315459.0,8.387592239538803,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
United_States,USA,2019,US,25-39,25-39,25.0,40.0,1053.0,18597.0,0.05662203581222778,70818983.0,1.4868894686047665,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
