country,contactdata_country,data_source,location,source_age_bin,target_age_bin,contacts_per_day
Japan,Japan,2017,home,"[20,25)","[40,45)",0.09919821234769403
Japan,Japan,2017,home,"[20,25)","[45,50)",0.24783212884930558
Japan,Japan,2017,home,"[20,25)","[50,55)",0.14302496141363225
Japan,Japan,2017,home,"[20,25)","[55,60)",0.0779966644678043
Japan,Japan,2017,home,"[20,25)","[60,65)",0.012904732742790408
Japan,Japan,2017,home,"[20,25)","[65,70)",0.0034432366429879607
Japan,Japan,2017,home,"[20,25)","[70,75)",0.00258228975370585
Japan,Japan,2017,home,"[20,25)","[75,80)",0.002161330981224928
Japan,Japan,2017,home,"[25,30)","[00,05)",0.3300823593771825
Japan,Japan,2017,home,"[25,30)","[05,10)",0.1375930650401218
Japan,Japan,2017,home,"[25,30)","[10,15)",0.029692608904771288
Japan,Japan,2017,home,"[25,30)","[15,20)",0.05765981206412805
Japan,Japan,2017,home,"[25,30)","[20,25)",0.1809013273740421
Japan,Japan,2017,home,"[25,30)","[25,30)",0.9236165715431358
Japan,Japan,2017,home,"[25,30)","[30,35)",0.1913631947922681
Japan,Japan,2017,home,"[25,30)","[35,40)",0.022296120772180773
Japan,Japan,2017,home,"[25,30)","[40,45)",0.009829157991964725
Japan,Japan,2017,home,"[25,30)","[45,50)",0.0570548724691315
Japan,Japan,2017,home,"[25,30)","[50,55)",0.13107709720224556
Japan,Japan,2017,home,"[25,30)","[55,60)",0.09228284541133683
Japan,Japan,2017,home,"[25,30)","[60,65)",0.03373079092998113
Japan,Japan,2017,home,"[25,30)","[65,70)",0.005496496462475922
Japan,Japan,2017,home,"[25,30)","[70,75)",6.547281978618926e-4
Japan,Japan,2017,home,"[25,30)","[75,80)",0.003657832890774252
Japan,Japan,2017,home,"[30,35)","[00,05)",0.4866113878611521
Japan,Japan,2017,home,"[30,35)","[05,10)",0.5308397205974216
Japan,Japan,2017,home,"[30,35)","[10,15)",0.2440550647934581
Japan,Japan,2017,home,"[30,35)","[15,20)",0.045040753876677234
Japan,Japan,2017,home,"[30,35)","[20,25)",0.05342677809090248
Japan,Japan,2017,home,"[30,35)","[25,30)",0.1916300577042978
Japan,Japan,2017,home,"[30,35)","[30,35)",1.0050896231561557
Japan,Japan,2017,home,"[30,35)","[35,40)",0.20023884246508214
Japan,Japan,2017,home,"[30,35)","[40,45)",0.08012586478389096
Japan,Japan,2017,home,"[30,35)","[45,50)",0.01448371018358291
Japan,Japan,2017,home,"[30,35)","[50,55)",0.02936402361494736
Japan,Japan,2017,home,"[30,35)","[55,60)",0.04699970795172473
Japan,Japan,2017,home,"[30,35)","[60,65)",0.04546401700213855
Japan,Japan,2017,home,"[30,35)","[65,70)",0.006039691582246656
Japan,Japan,2017,home,"[30,35)","[70,75)",0.002946576636143119
Japan,Japan,2017,home,"[30,35)","[75,80)",0.002762833730389023
Japan,Japan,2017,home,"[35,40)","[00,05)",0.5054719320573955
Japan,Japan,2017,home,"[35,40)","[05,10)",0.8335716362722345
Japan,Japan,2017,home,"[35,40)","[10,15)",0.6786503403891222
Japan,Japan,2017,home,"[35,40)","[15,20)",0.2563715140559819
Japan,Japan,2017,home,"[35,40)","[20,25)",0.026390692550121622
Japan,Japan,2017,home,"[35,40)","[25,30)",0.027501473897954553
Japan,Japan,2017,home,"[35,40)","[30,35)",0.17118522798306912
Japan,Japan,2017,home,"[35,40)","[35,40)",1.2127133009186795
Japan,Japan,2017,home,"[35,40)","[40,45)",0.21111668934075878
Japan,Japan,2017,home,"[35,40)","[45,50)",0.040512507649976465
Japan,Japan,2017,home,"[35,40)","[50,55)",0.024292338137891032
Japan,Japan,2017,home,"[35,40)","[55,60)",0.015400985444932432
Japan,Japan,2017,home,"[35,40)","[60,65)",0.029258070156715388
Japan,Japan,2017,home,"[35,40)","[65,70)",0.016069793289390052
Japan,Japan,2017,home,"[35,40)","[70,75)",0.006045743334853159
Japan,Japan,2017,home,"[35,40)","[75,80)",0.002032328995605069
Japan,Japan,2017,home,"[40,45)","[00,05)",0.1731760209794715
Japan,Japan,2017,home,"[40,45)","[05,10)",0.4518268943124528
Japan,Japan,2017,home,"[40,45)","[10,15)",0.6306777381181301
Japan,Japan,2017,home,"[40,45)","[15,20)",0.43320133495850455
Japan,Japan,2017,home,"[40,45)","[20,25)",0.0869500625638105
Japan,Japan,2017,home,"[40,45)","[25,30)",0.017416676428642627
Japan,Japan,2017,home,"[40,45)","[30,35)",0.07902121192231584
Japan,Japan,2017,home,"[40,45)","[35,40)",0.18286211957376114
Japan,Japan,2017,home,"[40,45)","[40,45)",0.8364590000507186
Japan,Japan,2017,home,"[40,45)","[45,50)",0.11976963638230885
Japan,Japan,2017,home,"[40,45)","[50,55)",0.033266062017511935
Japan,Japan,2017,home,"[40,45)","[55,60)",0.004698981101867817
Japan,Japan,2017,home,"[40,45)","[60,65)",0.020131311685723137
Japan,Japan,2017,home,"[40,45)","[65,70)",0.02248358194198185
Japan,Japan,2017,home,"[40,45)","[70,75)",0.009463915755910336
Japan,Japan,2017,home,"[40,45)","[75,80)",0.0039895612690140645
Japan,Japan,2017,home,"[45,50)","[00,05)",0.08679278593624287
Japan,Japan,2017,home,"[45,50)","[05,10)",0.18027649390403222
Japan,Japan,2017,home,"[45,50)","[10,15)",0.33352109292514365
Japan,Japan,2017,home,"[45,50)","[15,20)",0.49363197684276433
Japan,Japan,2017,home,"[45,50)","[20,25)",0.2615574426793887
Japan,Japan,2017,home,"[45,50)","[25,30)",0.05734825099441345
Japan,Japan,2017,home,"[45,50)","[30,35)",0.019258399461312307
Japan,Japan,2017,home,"[45,50)","[35,40)",0.06786980865514598
Japan,Japan,2017,home,"[45,50)","[40,45)",0.13454005156734752
Japan,Japan,2017,home,"[45,50)","[45,50)",0.7173784265519928
Japan,Japan,2017,home,"[45,50)","[50,55)",0.11421903786557332
Japan,Japan,2017,home,"[45,50)","[55,60)",0.025067165952273623
Japan,Japan,2017,home,"[45,50)","[60,65)",0.009361184418496744
Japan,Japan,2017,home,"[45,50)","[65,70)",0.006595691817669874
Japan,Japan,2017,home,"[45,50)","[70,75)",0.005859439683475317
Japan,Japan,2017,home,"[45,50)","[75,80)",0.011021411346031313
Japan,Japan,2017,home,"[50,55)","[00,05)",0.11515378342529059
Japan,Japan,2017,home,"[50,55)","[05,10)",0.10555498173530191
Japan,Japan,2017,home,"[50,55)","[10,15)",0.21802983093926964
Japan,Japan,2017,home,"[50,55)","[15,20)",0.29955700864041146
Japan,Japan,2017,home,"[50,55)","[20,25)",0.25606162957352685
Japan,Japan,2017,home,"[50,55)","[25,30)",0.1537015180046755
Japan,Japan,2017,home,"[50,55)","[30,35)",0.05833477963108832
Japan,Japan,2017,home,"[50,55)","[35,40)",0.03682576675414096
Japan,Japan,2017,home,"[50,55)","[40,45)",0.07162453735939746
Japan,Japan,2017,home,"[50,55)","[45,50)",0.13931465201194376
Japan,Japan,2017,home,"[50,55)","[50,55)",0.66551977730201
Japan,Japan,2017,home,"[50,55)","[55,60)",0.12644304615593757
Japan,Japan,2017,home,"[50,55)","[60,65)",0.023676685238826684
Japan,Japan,2017,home,"[50,55)","[65,70)",0.004782262550198758
Japan,Japan,2017,home,"[50,55)","[70,75)",0.004886195333750295
Japan,Japan,2017,home,"[50,55)","[75,80)",0.014559539471210012
Japan,Japan,2017,home,"[55,60)","[00,05)",0.19782233279037648
Japan,Japan,2017,home,"[55,60)","[05,10)",0.1986838694753897
Japan,Japan,2017,home,"[55,60)","[10,15)",0.16363215207991533
Japan,Japan,2017,home,"[55,60)","[15,20)",0.2711830053685646
Japan,Japan,2017,home,"[55,60)","[20,25)",0.2626097924222706
Japan,Japan,2017,home,"[55,60)","[25,30)",0.3101880780208425
Japan,Japan,2017,home,"[55,60)","[30,35)",0.20998921919884378
Japan,Japan,2017,home,"[55,60)","[35,40)",0.06105941142236203
Japan,Japan,2017,home,"[55,60)","[40,45)",0.03017700492040068
Japan,Japan,2017,home,"[55,60)","[45,50)",0.11825396501572069
Japan,Japan,2017,home,"[55,60)","[50,55)",0.23291473897113743
Japan,Japan,2017,home,"[55,60)","[55,60)",0.9193460154006431
Japan,Japan,2017,home,"[55,60)","[60,65)",0.15948752984186557
Japan,Japan,2017,home,"[55,60)","[65,70)",0.03267636285189883
Japan,Japan,2017,home,"[55,60)","[70,75)",0.004333867118864392
Japan,Japan,2017,home,"[55,60)","[75,80)",0.01253986932939594
Japan,Japan,2017,home,"[60,65)","[00,05)",0.27405485321923706
Japan,Japan,2017,home,"[60,65)","[05,10)",0.24258871497480283
Japan,Japan,2017,home,"[60,65)","[10,15)",0.18640565724379898
Japan,Japan,2017,home,"[60,65)","[15,20)",0.16544330341372832
Japan,Japan,2017,home,"[60,65)","[20,25)",0.13080973927003872
Japan,Japan,2017,home,"[60,65)","[25,30)",0.19336158410198243
Japan,Japan,2017,home,"[60,65)","[30,35)",0.27963400666046007
Japan,Japan,2017,home,"[60,65)","[35,40)",0.18387510958719777
Japan,Japan,2017,home,"[60,65)","[40,45)",0.11386773571995598
Japan,Japan,2017,home,"[60,65)","[45,50)",0.04945393652870252
Japan,Japan,2017,home,"[60,65)","[50,55)",0.11359070765765446
Japan,Japan,2017,home,"[60,65)","[55,60)",0.25914863245183334
Japan,Japan,2017,home,"[60,65)","[60,65)",1.0425509308275418
Japan,Japan,2017,home,"[60,65)","[65,70)",0.13044829503105218
Japan,Japan,2017,home,"[60,65)","[70,75)",0.025557091524691107
Japan,Japan,2017,home,"[60,65)","[75,80)",0.00525017807757064
Japan,Japan,2017,home,"[65,70)","[00,05)",0.2069771452987329
Japan,Japan,2017,home,"[65,70)","[05,10)",0.32171274452574883
Japan,Japan,2017,home,"[65,70)","[10,15)",0.30734651838882093
Japan,Japan,2017,home,"[65,70)","[15,20)",0.2044989806555608
Japan,Japan,2017,home,"[65,70)","[20,25)",0.12259558067575929
Japan,Japan,2017,home,"[65,70)","[25,30)",0.107394542456385
Japan,Japan,2017,home,"[65,70)","[30,35)",0.18271161027839952
Japan,Japan,2017,home,"[65,70)","[35,40)",0.2662459665013329
Japan,Japan,2017,home,"[65,70)","[40,45)",0.3256634103459267
Japan,Japan,2017,home,"[65,70)","[45,50)",0.0792382479996951
Japan,Japan,2017,home,"[65,70)","[50,55)",0.06599689752587788
Japan,Japan,2017,home,"[65,70)","[55,60)",0.11000668695205479
Japan,Japan,2017,home,"[65,70)","[60,65)",0.20047301670901624
Japan,Japan,2017,home,"[65,70)","[65,70)",1.0409134642413778
Japan,Japan,2017,home,"[65,70)","[70,75)",0.13145334553943192
Japan,Japan,2017,home,"[65,70)","[75,80)",0.011765435320014806
Japan,Japan,2017,home,"[70,75)","[00,05)",0.10002863804468284
Japan,Japan,2017,home,"[70,75)","[05,10)",0.31145067269888366
Japan,Japan,2017,home,"[70,75)","[10,15)",0.3129344151617556
Japan,Japan,2017,home,"[70,75)","[15,20)",0.27361835720397903
Japan,Japan,2017,home,"[70,75)","[20,25)",0.04929071377903674
Japan,Japan,2017,home,"[70,75)","[25,30)",0.08288116314444871
Japan,Japan,2017,home,"[70,75)","[30,35)",0.07589116047580464
Japan,Japan,2017,home,"[70,75)","[35,40)",0.186115310564603
Japan,Japan,2017,home,"[70,75)","[40,45)",0.38349276736719334
Japan,Japan,2017,home,"[70,75)","[45,50)",0.19261142844159485
Japan,Japan,2017,home,"[70,75)","[50,55)",0.10036773196251418
Japan,Japan,2017,home,"[70,75)","[55,60)",0.046178711692704745
Japan,Japan,2017,home,"[70,75)","[60,65)",0.1563524562203028
Japan,Japan,2017,home,"[70,75)","[65,70)",0.24361007998452225
Japan,Japan,2017,home,"[70,75)","[70,75)",0.7726312714727661
Japan,Japan,2017,home,"[70,75)","[75,80)",0.14690330857810324
Japan,Japan,2017,home,"[75,80)","[00,05)",0.24590410217592776
Japan,Japan,2017,home,"[75,80)","[05,10)",0.2715848536071648
Japan,Japan,2017,home,"[75,80)","[10,15)",0.44660966020997245
Japan,Japan,2017,home,"[75,80)","[15,20)",0.33485455567104894
Japan,Japan,2017,home,"[75,80)","[20,25)",0.09710075997968547
Japan,Japan,2017,home,"[75,80)","[25,30)",0.09303913865171504
Japan,Japan,2017,home,"[75,80)","[30,35)",0.12031311941325035
Japan,Japan,2017,home,"[75,80)","[35,40)",0.2016498079342864
Japan,Japan,2017,home,"[75,80)","[40,45)",0.27972578084702887
Japan,Japan,2017,home,"[75,80)","[45,50)",0.38125721054255446
Japan,Japan,2017,home,"[75,80)","[50,55)",0.39665885084635893
Japan,Japan,2017,home,"[75,80)","[55,60)",0.12489767570003152
Japan,Japan,2017,home,"[75,80)","[60,65)",0.057931879386665976
Japan,Japan,2017,home,"[75,80)","[65,70)",0.09764401729519624
Japan,Japan,2017,home,"[75,80)","[70,75)",0.1934075752459727
Japan,Japan,2017,home,"[75,80)","[75,80)",0.6437571814316685
Japan,Japan,2017,school,"[00,05)","[00,05)",1.7913372874317215
Japan,Japan,2017,school,"[00,05)","[05,10)",0.2669151428717267
Japan,Japan,2017,school,"[00,05)","[10,15)",0.051923204070652526
Japan,Japan,2017,school,"[00,05)","[15,20)",0.05676306602280928
Japan,Japan,2017,school,"[00,05)","[20,25)",0.013453115422210855
Japan,Japan,2017,school,"[00,05)","[25,30)",0.0687616587715871
Japan,Japan,2017,school,"[00,05)","[30,35)",0.13539507613108528
Japan,Japan,2017,school,"[00,05)","[35,40)",0.11330316460891139
Japan,Japan,2017,school,"[00,05)","[40,45)",0.049701632624469035
Japan,Japan,2017,school,"[00,05)","[45,50)",0.056141743939663466
Japan,Japan,2017,school,"[00,05)","[50,55)",0.030602563824391475
Japan,Japan,2017,school,"[00,05)","[55,60)",0.024923154830659405
Japan,Japan,2017,school,"[00,05)","[60,65)",0.003998528083977218
Japan,Japan,2017,school,"[00,05)","[65,70)",0.001234389506839131
Japan,Japan,2017,school,"[00,05)","[70,75)",8.291236617043025e-66
Japan,Japan,2017,school,"[00,05)","[75,80)",6.415715429702962e-120
Japan,Japan,2017,school,"[05,10)","[00,05)",0.33398919481108297
Japan,Japan,2017,school,"[05,10)","[05,10)",2.5934618832424934
Japan,Japan,2017,school,"[05,10)","[10,15)",0.15649011167022708
Japan,Japan,2017,school,"[05,10)","[15,20)",0.01745658255356768
Japan,Japan,2017,school,"[05,10)","[20,25)",0.014979396620811047
Japan,Japan,2017,school,"[05,10)","[25,30)",0.04908881652488249
Japan,Japan,2017,school,"[05,10)","[30,35)",0.07025647011156597
Japan,Japan,2017,school,"[05,10)","[35,40)",0.07623235047145711
Japan,Japan,2017,school,"[05,10)","[40,45)",0.06924990583838612
Japan,Japan,2017,school,"[05,10)","[45,50)",0.046831203529245045
Japan,Japan,2017,school,"[05,10)","[50,55)",0.04079241048400099
Japan,Japan,2017,school,"[05,10)","[55,60)",0.015741198706776566
Japan,Japan,2017,school,"[05,10)","[60,65)",0.00783877495919452
Japan,Japan,2017,school,"[05,10)","[65,70)",0.0017374333134076232
Japan,Japan,2017,school,"[05,10)","[70,75)",3.4898132447106894e-4
Japan,Japan,2017,school,"[05,10)","[75,80)",8.12461282187131e-39
Japan,Japan,2017,school,"[10,15)","[00,05)",0.0030067091396474245
Japan,Japan,2017,school,"[10,15)","[05,10)",0.6075420476406171
Japan,Japan,2017,school,"[10,15)","[10,15)",3.82681930649432
Japan,Japan,2017,school,"[10,15)","[15,20)",0.11967705036194368
Japan,Japan,2017,school,"[10,15)","[20,25)",0.010230177840591135
Japan,Japan,2017,school,"[10,15)","[25,30)",0.04098613724282545
Japan,Japan,2017,school,"[10,15)","[30,35)",0.045836606976663405
Japan,Japan,2017,school,"[10,15)","[35,40)",0.0840016474562428
Japan,Japan,2017,school,"[10,15)","[40,45)",0.08204152172244517
Japan,Japan,2017,school,"[10,15)","[45,50)",0.06100822011613071
Japan,Japan,2017,school,"[10,15)","[50,55)",0.0441753022956639
Japan,Japan,2017,school,"[10,15)","[55,60)",0.02762821020767304
Japan,Japan,2017,school,"[10,15)","[60,65)",0.008948789939365513
Japan,Japan,2017,school,"[10,15)","[65,70)",9.362498424449596e-4
Japan,Japan,2017,school,"[10,15)","[70,75)",4.962397389664783e-25
Japan,Japan,2017,school,"[10,15)","[75,80)",1.8303889215701125e-4
Japan,Japan,2017,school,"[15,20)","[00,05)",0.018203287370653642
Japan,Japan,2017,school,"[15,20)","[05,10)",0.026248513653318824
Japan,Japan,2017,school,"[15,20)","[10,15)",1.1993095267683171
Japan,Japan,2017,school,"[15,20)","[15,20)",4.147491515719404
Japan,Japan,2017,school,"[15,20)","[20,25)",0.04184591902193662
Japan,Japan,2017,school,"[15,20)","[25,30)",0.046400911444753466
Japan,Japan,2017,school,"[15,20)","[30,35)",0.05699776160347844
Japan,Japan,2017,school,"[15,20)","[35,40)",0.09235750969652985
Japan,Japan,2017,school,"[15,20)","[40,45)",0.07265180074717303
Japan,Japan,2017,school,"[15,20)","[45,50)",0.08105186767754859
Japan,Japan,2017,school,"[15,20)","[50,55)",0.04616388078435962
Japan,Japan,2017,school,"[15,20)","[55,60)",0.034178600120671185
Japan,Japan,2017,school,"[15,20)","[60,65)",0.009909361407170438
Japan,Japan,2017,school,"[15,20)","[65,70)",0.0013891431434498033
Japan,Japan,2017,school,"[15,20)","[70,75)",6.244591121439205e-33
Japan,Japan,2017,school,"[15,20)","[75,80)",1.715858609169409e-70
Japan,Japan,2017,school,"[20,25)","[00,05)",0.018082683139281453
Japan,Japan,2017,school,"[20,25)","[05,10)",0.011977169961432178
Japan,Japan,2017,school,"[20,25)","[10,15)",0.005069896171905025
Japan,Japan,2017,school,"[20,25)","[15,20)",0.427971727938978
Japan,Japan,2017,school,"[20,25)","[20,25)",0.23120010522352968
Japan,Japan,2017,school,"[20,25)","[25,30)",0.029241733900647444
Japan,Japan,2017,school,"[20,25)","[30,35)",0.020833969473625296
Japan,Japan,2017,school,"[20,25)","[35,40)",0.027903788261289048
Japan,Japan,2017,school,"[20,25)","[40,45)",0.01728018096027548
Japan,Japan,2017,school,"[20,25)","[45,50)",0.02068206867409909
Japan,Japan,2017,school,"[20,25)","[50,55)",0.011396389908172641
Japan,Japan,2017,school,"[20,25)","[55,60)",0.009364332063101104
Japan,Japan,2017,school,"[20,25)","[60,65)",8.333276355088632e-4
Japan,Japan,2017,school,"[20,25)","[65,70)",0.0013244389400398839
Japan,Japan,2017,school,"[20,25)","[70,75)",1.7733374610970164e-4
Japan,Japan,2017,school,"[20,25)","[75,80)",1.2208349002046066e-47
Japan,Japan,2017,school,"[25,30)","[00,05)",0.02218880225159886
Japan,Japan,2017,school,"[25,30)","[05,10)",0.06841292602587945
Japan,Japan,2017,school,"[25,30)","[10,15)",0.022998725640021103
Japan,Japan,2017,school,"[25,30)","[15,20)",0.11865830304553104
Japan,Japan,2017,school,"[25,30)","[20,25)",0.1619704368613003
Japan,Japan,2017,school,"[25,30)","[25,30)",0.10910510474953347
Japan,Japan,2017,school,"[25,30)","[30,35)",0.02040882286324168
Japan,Japan,2017,school,"[25,30)","[35,40)",0.029952113417990343
Japan,Japan,2017,school,"[25,30)","[40,45)",0.034319141763839996
Japan,Japan,2017,school,"[25,30)","[45,50)",0.02919485247096136
Japan,Japan,2017,school,"[25,30)","[50,55)",0.00789721465668775
Japan,Japan,2017,school,"[25,30)","[55,60)",0.01505315260815343
Japan,Japan,2017,school,"[25,30)","[60,65)",0.005886827888488735
Japan,Japan,2017,school,"[25,30)","[65,70)",0.0026973607832632422
Japan,Japan,2017,school,"[25,30)","[70,75)",4.639484270909278e-4
Japan,Japan,2017,school,"[25,30)","[75,80)",0.0012882418334838428
Japan,Japan,2017,school,"[30,35)","[00,05)",0.047696595225219414
Japan,Japan,2017,school,"[30,35)","[05,10)",0.25088194106673856
Japan,Japan,2017,school,"[30,35)","[10,15)",0.17800588164577408
Japan,Japan,2017,school,"[30,35)","[15,20)",0.11341622699487826
Japan,Japan,2017,school,"[30,35)","[20,25)",0.031390370901391254
Japan,Japan,2017,school,"[30,35)","[25,30)",0.06387977476988149
Japan,Japan,2017,school,"[30,35)","[30,35)",0.06226355928960757
Japan,Japan,2017,school,"[30,35)","[35,40)",0.048054543631809034
Japan,Japan,2017,school,"[30,35)","[40,45)",0.050377613060650195
Japan,Japan,2017,school,"[30,35)","[45,50)",0.025449464482136683
Japan,Japan,2017,school,"[30,35)","[50,55)",0.021522609257390957
Japan,Japan,2017,school,"[30,35)","[55,60)",0.0038321444735603056
Japan,Japan,2017,school,"[30,35)","[60,65)",0.008010311778120283
Japan,Japan,2017,school,"[30,35)","[65,70)",5.145928417151303e-4
Japan,Japan,2017,school,"[30,35)","[70,75)",1.6580529084159035e-48
Japan,Japan,2017,school,"[30,35)","[75,80)",3.118430392463212e-55
Japan,Japan,2017,school,"[35,40)","[00,05)",0.09118922476717595
Japan,Japan,2017,school,"[35,40)","[05,10)",0.17003801949813596
Japan,Japan,2017,school,"[35,40)","[10,15)",0.13391032098124825
Japan,Japan,2017,school,"[35,40)","[15,20)",0.06816823467482533
Japan,Japan,2017,school,"[35,40)","[20,25)",0.013466780726487554
Japan,Japan,2017,school,"[35,40)","[25,30)",0.04556315429664984
Japan,Japan,2017,school,"[35,40)","[30,35)",0.06842079902691364
Japan,Japan,2017,school,"[35,40)","[35,40)",0.05723190326302829
Japan,Japan,2017,school,"[35,40)","[40,45)",0.06117367081026063
Japan,Japan,2017,school,"[35,40)","[45,50)",0.028356609357099077
Japan,Japan,2017,school,"[35,40)","[50,55)",0.004346719631796555
Japan,Japan,2017,school,"[35,40)","[55,60)",0.011850387732241702
Japan,Japan,2017,school,"[35,40)","[60,65)",9.277274475326945e-4
Japan,Japan,2017,school,"[35,40)","[65,70)",0.002528467465072739
Japan,Japan,2017,school,"[35,40)","[70,75)",1.8497358008211683e-123
Japan,Japan,2017,school,"[35,40)","[75,80)",9.721890508484862e-67
Japan,Japan,2017,school,"[40,45)","[00,05)",0.027603425109939933
Japan,Japan,2017,school,"[40,45)","[05,10)",0.09171956683421757
Japan,Japan,2017,school,"[40,45)","[10,15)",0.0781606159029327
Japan,Japan,2017,school,"[40,45)","[15,20)",0.3149886432651632
Japan,Japan,2017,school,"[40,45)","[20,25)",0.006291384518262113
Japan,Japan,2017,school,"[40,45)","[25,30)",0.022007866097633354
Japan,Japan,2017,school,"[40,45)","[30,35)",0.02321407517652491
Japan,Japan,2017,school,"[40,45)","[35,40)",0.0350320379686397
Japan,Japan,2017,school,"[40,45)","[40,45)",0.07244367342976307
Japan,Japan,2017,school,"[40,45)","[45,50)",0.02506186622509965
Japan,Japan,2017,school,"[40,45)","[50,55)",0.028955617100098818
Japan,Japan,2017,school,"[40,45)","[55,60)",0.009456479884956914
Japan,Japan,2017,school,"[40,45)","[60,65)",0.00890306636894526
Japan,Japan,2017,school,"[40,45)","[65,70)",5.70992620876229e-4
Japan,Japan,2017,school,"[40,45)","[70,75)",4.82501228448545e-68
Japan,Japan,2017,school,"[40,45)","[75,80)",2.408229064799739e-92
Japan,Japan,2017,school,"[45,50)","[00,05)",0.2208307512159294
Japan,Japan,2017,school,"[45,50)","[05,10)",0.19642275685068405
Japan,Japan,2017,school,"[45,50)","[10,15)",0.13644933268207798
Japan,Japan,2017,school,"[45,50)","[15,20)",0.48611606229578713
