analysis,country,iso3,scenario,replicate,seed,population_size,target_reproduction_number,infant_household_index_probability,setting_matrix_available,setting_decomposition,index_age_group,total_infections,outbreak_20plus,extinction_3_or_fewer,infant_infections,any_infant_infection,infant_home_infections,infant_nonhome_infections,generation_first_infant,max_generation_reached,household_clusters_touched,structural_sensitivity_caveat
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,20,3535091361,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_5_9y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,21,3570396026,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,22,3193260807,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,23,4174039115,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,elderly_65plus,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,24,3321312713,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,25,3523866742,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_5_9y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,26,2463625768,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_5_9y,6,False,False,0,False,0,0,-1,3,6,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,27,964980285,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,28,490927846,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,7,False,False,0,False,0,0,-1,2,7,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,29,938725468,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,113,True,False,0,False,0,0,-1,8,107,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,30,3318897286,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_5_9y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,31,2216165666,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,32,983948782,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,49,True,False,0,False,0,0,-1,8,47,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,33,190922319,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,76,True,False,0,False,0,0,-1,8,71,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,34,2355140760,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_5_9y,165,True,False,0,False,0,0,-1,8,146,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,35,314141769,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,36,3363533105,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,37,778147703,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,38,2183839434,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,39,2471085228,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,26,True,False,0,False,0,0,-1,8,26,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,40,1455617408,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,41,4227843414,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,42,1524927711,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,43,1930973954,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,44,2974425789,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,3,False,True,0,False,0,0,-1,2,3,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,45,1391128059,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,51,True,False,0,False,0,0,-1,8,49,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,46,3521736389,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
